classname,parent,declared_model,resolved_model,source_file
StaticObj_Ruin_HouseBig1_Half_Proxy_overgrowth,HouseNoDestruct,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseBig1_Half_Proxy_overgrowth.p3d,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseBig1_Half_Proxy_overgrowth.p3d,P:\DZ\structures_bliss\ruins\config.cpp
StaticObj_Ruin_HouseBig1_Proxy_01,HouseNoDestruct,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseBig1_Proxy_01.p3d,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseBig1_Proxy_01.p3d,P:\DZ\structures_bliss\ruins\config.cpp
StaticObj_Ruin_HouseBig1_Proxy_overgrowth,HouseNoDestruct,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseBig1_Proxy_overgrowth.p3d,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseBig1_Proxy_overgrowth.p3d,P:\DZ\structures_bliss\ruins\config.cpp
StaticObj_Ruin_HouseBig1_Proxy_overgrowth_02,HouseNoDestruct,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseBig1_Proxy_overgrowth_02.p3d,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseBig1_Proxy_overgrowth_02.p3d,P:\DZ\structures_bliss\ruins\config.cpp
StaticObj_Ruin_HouseBig1_Proxy_overgrowth_02_template,HouseNoDestruct,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseBig1_Proxy_overgrowth_02_template.p3d,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseBig1_Proxy_overgrowth_02_template.p3d,P:\DZ\structures_bliss\ruins\config.cpp
StaticObj_Ruin_HouseBig1_Proxy_overgrowth_template,HouseNoDestruct,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseBig1_Proxy_overgrowth_template.p3d,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseBig1_Proxy_overgrowth_template.p3d,P:\DZ\structures_bliss\ruins\config.cpp
StaticObj_Ruin_HouseBig2_Half_Proxy_01,HouseNoDestruct,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseBig2_Half_Proxy_01.p3d,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseBig2_Half_Proxy_01.p3d,P:\DZ\structures_bliss\ruins\config.cpp
StaticObj_Ruin_HouseBig2_Half_Proxy_overgrowth,HouseNoDestruct,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseBig2_Half_Proxy_overgrowth.p3d,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseBig2_Half_Proxy_overgrowth.p3d,P:\DZ\structures_bliss\ruins\config.cpp
StaticObj_Ruin_HouseBig2_Proxy_01,HouseNoDestruct,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseBig2_Proxy_01.p3d,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseBig2_Proxy_01.p3d,P:\DZ\structures_bliss\ruins\config.cpp
StaticObj_Ruin_HouseBig2_Proxy_02,HouseNoDestruct,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseBig2_Proxy_02.p3d,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseBig2_Proxy_02.p3d,P:\DZ\structures_bliss\ruins\config.cpp
StaticObj_Ruin_HouseBig2_Proxy_overgrowth,HouseNoDestruct,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseBig2_Proxy_overgrowth.p3d,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseBig2_Proxy_overgrowth.p3d,P:\DZ\structures_bliss\ruins\config.cpp
StaticObj_Ruin_HouseBig3_Half_Proxy_01,HouseNoDestruct,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseBig3_Half_Proxy_01.p3d,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseBig3_Half_Proxy_01.p3d,P:\DZ\structures_bliss\ruins\config.cpp
StaticObj_Ruin_HouseBig3_Half_Proxy_overgrowth,HouseNoDestruct,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseBig3_Half_Proxy_overgrowth.p3d,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseBig3_Half_Proxy_overgrowth.p3d,P:\DZ\structures_bliss\ruins\config.cpp
StaticObj_Ruin_HouseBig3_Proxy_01,HouseNoDestruct,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseBig3_Proxy_01.p3d,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseBig3_Proxy_01.p3d,P:\DZ\structures_bliss\ruins\config.cpp
StaticObj_Ruin_HouseBig3_Proxy_overgrowth,HouseNoDestruct,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseBig3_Proxy_overgrowth.p3d,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseBig3_Proxy_overgrowth.p3d,P:\DZ\structures_bliss\ruins\config.cpp
StaticObj_Ruin_HouseBlock_Corner_Total,HouseNoDestruct,DZ\structures\Ruins\Ruin_HouseBlock_Corner_Total.p3d,DZ\structures\Ruins\Ruin_HouseBlock_Corner_Total.p3d,P:\DZ\structures\ruins\config.cpp
StaticObj_Ruin_HouseBlock_Half,HouseNoDestruct,DZ\structures\Ruins\Ruin_HouseBlock_Half.p3d,DZ\structures\Ruins\Ruin_HouseBlock_Half.p3d,P:\DZ\structures\ruins\config.cpp
StaticObj_Ruin_HouseBlock_Total,HouseNoDestruct,DZ\structures\Ruins\Ruin_HouseBlock_Total.p3d,DZ\structures\Ruins\Ruin_HouseBlock_Total.p3d,P:\DZ\structures\ruins\config.cpp
StaticObj_Ruin_HouseSmall1_Half_Proxy_01,HouseNoDestruct,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseSmall1_Half_Proxy_01.p3d,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseSmall1_Half_Proxy_01.p3d,P:\DZ\structures_bliss\ruins\config.cpp
StaticObj_Ruin_HouseSmall1_Half_Proxy_overgrowth,HouseNoDestruct,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseSmall1_Half_Proxy_overgrowth.p3d,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseSmall1_Half_Proxy_overgrowth.p3d,P:\DZ\structures_bliss\ruins\config.cpp
StaticObj_Ruin_HouseSmall1_Proxy_01,HouseNoDestruct,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseSmall1_Proxy_01.p3d,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseSmall1_Proxy_01.p3d,P:\DZ\structures_bliss\ruins\config.cpp
StaticObj_Ruin_HouseSmall1_Proxy_02,HouseNoDestruct,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseSmall1_Proxy_02.p3d,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseSmall1_Proxy_02.p3d,P:\DZ\structures_bliss\ruins\config.cpp
StaticObj_Ruin_HouseSmall1_Proxy_overgrowth,HouseNoDestruct,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseSmall1_Proxy_overgrowth.p3d,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseSmall1_Proxy_overgrowth.p3d,P:\DZ\structures_bliss\ruins\config.cpp
StaticObj_Ruin_HouseSmall2_Proxy,HouseNoDestruct,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseSmall2_Proxy.p3d,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseSmall2_Proxy.p3d,P:\DZ\structures_bliss\ruins\config.cpp
StaticObj_Ruin_HouseSmall2_Proxy_bricks,HouseNoDestruct,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseSmall2_Proxy_bricks.p3d,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseSmall2_Proxy_bricks.p3d,P:\DZ\structures_bliss\ruins\config.cpp
StaticObj_Ruin_HouseSmall2_Proxy_overgrowth,HouseNoDestruct,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseSmall2_Proxy_overgrowth.p3d,DZ\structures_bliss\Ruins\Proxy\Ruin_HouseSmall2_Proxy_overgrowth.p3d,P:\DZ\structures_bliss\ruins\config.cpp
StaticObj_Ruin_Mil_ControlTower_Proxy,HouseNoDestruct,DZ\structures_bliss\Ruins\Proxy\Ruin_Mil_ControlTower_Proxy.p3d,DZ\structures_bliss\Ruins\Proxy\Ruin_Mil_ControlTower_Proxy.p3d,P:\DZ\structures_bliss\ruins\config.cpp
StaticObj_Ruin_Rubble,HouseNoDestruct,DZ\structures\Ruins\Ruin_Rubble.p3d,DZ\structures\Ruins\Ruin_Rubble.p3d,P:\DZ\structures\ruins\config.cpp
StaticObj_Ruin_Wall,HouseNoDestruct,DZ\structures\Ruins\Ruin_Wall.p3d,DZ\structures\Ruins\Ruin_Wall.p3d,P:\DZ\structures\ruins\config.cpp
StaticObj_SCBACylinder_01_F,HouseNoDestruct,DZ\structures\Residential\Medical\SCBACylinder_01_F.p3d,DZ\structures\Residential\Medical\SCBACylinder_01_F.p3d,P:\DZ\structures\residential\config.cpp
StaticObj_Shed_Open_Big,HouseNoDestruct,DZ\structures\Industrial\Sheds\Shed_Open_Big.p3d,DZ\structures\Industrial\Sheds\Shed_Open_Big.p3d,P:\DZ\structures\industrial\config.cpp
StaticObj_Shed_Open_Big2_Complete,HouseNoDestruct,DZ\structures_bliss\Industrial\Sheds\Shed_Open_Big2_Complete.p3d,DZ\structures_bliss\Industrial\Sheds\Shed_Open_Big2_Complete.p3d,P:\DZ\structures_bliss\industrial\config.cpp
StaticObj_Shed_Open_Big_Complete,HouseNoDestruct,DZ\structures_bliss\Industrial\Sheds\Shed_Open_Big_Complete.p3d,DZ\structures_bliss\Industrial\Sheds\Shed_Open_Big_Complete.p3d,P:\DZ\structures_bliss\industrial\config.cpp
StaticObj_Shed_Open_Big_end,HouseNoDestruct,DZ\structures\Industrial\Sheds\Shed_Open_Big_end.p3d,DZ\structures\Industrial\Sheds\Shed_Open_Big_end.p3d,P:\DZ\structures\industrial\config.cpp
StaticObj_Shed_Open_Sawmill,HouseNoDestruct,DZ\structures\Industrial\Sheds\Shed_Open_Sawmill.p3d,DZ\structures\Industrial\Sheds\Shed_Open_Sawmill.p3d,P:\DZ\structures\industrial\config.cpp
StaticObj_Shed_Open_SideRoof,HouseNoDestruct,DZ\structures\Industrial\Sheds\Shed_Open_SideRoof.p3d,DZ\structures\Industrial\Sheds\Shed_Open_SideRoof.p3d,P:\DZ\structures\industrial\config.cpp
StaticObj_Shed_Open_Small,HouseNoDestruct,DZ\structures\Industrial\Sheds\Shed_Open_Small.p3d,DZ\structures\Industrial\Sheds\Shed_Open_Small.p3d,P:\DZ\structures\industrial\config.cpp
StaticObj_Shed_Open_Small_Complete,HouseNoDestruct,DZ\structures_bliss\Industrial\Sheds\Shed_Open_Small_Complete.p3d,DZ\structures_bliss\Industrial\Sheds\Shed_Open_Small_Complete.p3d,P:\DZ\structures_bliss\industrial\config.cpp
StaticObj_Shed_Open_Small_end,HouseNoDestruct,DZ\structures\Industrial\Sheds\Shed_Open_Small_end.p3d,DZ\structures\Industrial\Sheds\Shed_Open_Small_end.p3d,P:\DZ\structures\industrial\config.cpp
StaticObj_ShellCrater1,HouseNoDestruct,DZ\structures_bliss\Military\Training\ShellCrater1.p3d,DZ\structures_bliss\Military\Training\ShellCrater1.p3d,P:\DZ\structures_bliss\military\config.cpp
StaticObj_ShellCrater1_Decal,HouseNoDestruct,DZ\structures_bliss\Military\Training\ShellCrater1_Decal.p3d,DZ\structures_bliss\Military\Training\ShellCrater1_Decal.p3d,P:\DZ\structures_bliss\military\config.cpp
StaticObj_ShellCrater2_Debris,HouseNoDestruct,DZ\structures_bliss\Military\Training\ShellCrater2_Debris.p3d,DZ\structures_bliss\Military\Training\ShellCrater2_Debris.p3d,P:\DZ\structures_bliss\military\config.cpp
StaticObj_ShellCrater2_Decal,HouseNoDestruct,DZ\structures_bliss\Military\Training\ShellCrater2_Decal.p3d,DZ\structures_bliss\Military\Training\ShellCrater2_Decal.p3d,P:\DZ\structures_bliss\military\config.cpp
StaticObj_ShellCrater2_Large,HouseNoDestruct,DZ\structures_bliss\Military\Training\ShellCrater2_Large.p3d,DZ\structures_bliss\Military\Training\ShellCrater2_Large.p3d,P:\DZ\structures_bliss\military\config.cpp
StaticObj_ShellCrater2_Small,HouseNoDestruct,DZ\structures_bliss\Military\Training\ShellCrater2_Small.p3d,DZ\structures_bliss\Military\Training\ShellCrater2_Small.p3d,P:\DZ\structures_bliss\military\config.cpp
StaticObj_Sidewalk1_10m,HouseNoDestruct,DZ\structures\Roads\Sidewalks\Sidewalk1_10m.p3d,DZ\structures\Roads\Sidewalks\Sidewalk1_10m.p3d,P:\DZ\structures\roads\config.cpp
StaticObj_Sidewalk1_1m,HouseNoDestruct,DZ\structures\Roads\Sidewalks\Sidewalk1_1m.p3d,DZ\structures\Roads\Sidewalks\Sidewalk1_1m.p3d,P:\DZ\structures\roads\config.cpp
StaticObj_Sidewalk1_5m,HouseNoDestruct,DZ\structures\Roads\Sidewalks\Sidewalk1_5m.p3d,DZ\structures\Roads\Sidewalks\Sidewalk1_5m.p3d,P:\DZ\structures\roads\config.cpp
StaticObj_Sidewalk1_Corner,HouseNoDestruct,DZ\structures\Roads\Sidewalks\Sidewalk1_Corner.p3d,DZ\structures\Roads\Sidewalks\Sidewalk1_Corner.p3d,P:\DZ\structures\roads\config.cpp
StaticObj_Sidewalk1_End,HouseNoDestruct,DZ\structures\Roads\Sidewalks\Sidewalk1_End.p3d,DZ\structures\Roads\Sidewalks\Sidewalk1_End.p3d,P:\DZ\structures\roads\config.cpp
StaticObj_Sidewalk1_TCross,HouseNoDestruct,DZ\structures\Roads\Sidewalks\Sidewalk1_TCross.p3d,DZ\structures\Roads\Sidewalks\Sidewalk1_TCross.p3d,P:\DZ\structures\roads\config.cpp
StaticObj_Sidewalk1_Turn_10deg,HouseNoDestruct,DZ\structures\Roads\Sidewalks\Sidewalk1_Turn_10deg.p3d,DZ\structures\Roads\Sidewalks\Sidewalk1_Turn_10deg.p3d,P:\DZ\structures\roads\config.cpp
StaticObj_Sidewalk1_Turn_20deg,HouseNoDestruct,DZ\structures\Roads\Sidewalks\Sidewalk1_Turn_20deg.p3d,DZ\structures\Roads\Sidewalks\Sidewalk1_Turn_20deg.p3d,P:\DZ\structures\roads\config.cpp
StaticObj_Sidewalk1_Turn_30deg,HouseNoDestruct,DZ\structures\Roads\Sidewalks\Sidewalk1_Turn_30deg.p3d,DZ\structures\Roads\Sidewalks\Sidewalk1_Turn_30deg.p3d,P:\DZ\structures\roads\config.cpp
StaticObj_Sidewalk1_Turn_5deg,HouseNoDestruct,DZ\structures\Roads\Sidewalks\Sidewalk1_Turn_5deg.p3d,DZ\structures\Roads\Sidewalks\Sidewalk1_Turn_5deg.p3d,P:\DZ\structures\roads\config.cpp
StaticObj_Sidewalk2_1m,HouseNoDestruct,DZ\structures\Roads\Sidewalks\Sidewalk2_1m.p3d,DZ\structures\Roads\Sidewalks\Sidewalk2_1m.p3d,P:\DZ\structures\roads\config.cpp
StaticObj_Sidewalk2_5m,HouseNoDestruct,DZ\structures\Roads\Sidewalks\Sidewalk2_5m.p3d,DZ\structures\Roads\Sidewalks\Sidewalk2_5m.p3d,P:\DZ\structures\roads\config.cpp
StaticObj_Sidewalk3_Border,HouseNoDestruct,DZ\structures\Roads\Sidewalks\Sidewalk3_Border.p3d,DZ\structures\Roads\Sidewalks\Sidewalk3_Border.p3d,P:\DZ\structures\roads\config.cpp
StaticObj_Sidewalk3_Border_nolc,HouseNoDestruct,DZ\structures\Roads\Sidewalks\Sidewalk3_Border_nolc.p3d,DZ\structures\Roads\Sidewalks\Sidewalk3_Border_nolc.p3d,P:\DZ\structures\roads\config.cpp
StaticObj_Sidewalk3_Narrow_12m,HouseNoDestruct,DZ\structures\Roads\Sidewalks\Sidewalk3_Narrow_12m.p3d,DZ\structures\Roads\Sidewalks\Sidewalk3_Narrow_12m.p3d,P:\DZ\structures\roads\config.cpp
StaticObj_Sidewalk3_Narrow_4m,HouseNoDestruct,DZ\structures\Roads\Sidewalks\Sidewalk3_Narrow_4m.p3d,DZ\structures\Roads\Sidewalks\Sidewalk3_Narrow_4m.p3d,P:\DZ\structures\roads\config.cpp
StaticObj_Sidewalk3_Narrow_Corner,HouseNoDestruct,DZ\structures\Roads\Sidewalks\Sidewalk3_Narrow_Corner.p3d,DZ\structures\Roads\Sidewalks\Sidewalk3_Narrow_Corner.p3d,P:\DZ\structures\roads\config.cpp
StaticObj_Sidewalk3_Wide_12m,HouseNoDestruct,DZ\structures\Roads\Sidewalks\Sidewalk3_Wide_12m.p3d,DZ\structures\Roads\Sidewalks\Sidewalk3_Wide_12m.p3d,P:\DZ\structures\roads\config.cpp
StaticObj_Sidewalk3_Wide_4m,HouseNoDestruct,DZ\structures\Roads\Sidewalks\Sidewalk3_Wide_4m.p3d,DZ\structures\Roads\Sidewalks\Sidewalk3_Wide_4m.p3d,P:\DZ\structures\roads\config.cpp
StaticObj_Sidewalk3_Wide_Corner,HouseNoDestruct,DZ\structures\Roads\Sidewalks\Sidewalk3_Wide_Corner.p3d,DZ\structures\Roads\Sidewalks\Sidewalk3_Wide_Corner.p3d,P:\DZ\structures\roads\config.cpp
StaticObj_Sidewalk3_WideB_4m,HouseNoDestruct,DZ\structures\Roads\Sidewalks\Sidewalk3_WideB_4m.p3d,DZ\structures\Roads\Sidewalks\Sidewalk3_WideB_4m.p3d,P:\DZ\structures\roads\config.cpp
StaticObj_Sign_Build_BlueCross,HouseNoDestruct,DZ\structures_sakhal\signs\misc\Sign_Build_BlueCross.p3d,DZ\structures_sakhal\signs\misc\Sign_Build_BlueCross.p3d,P:\DZ\structures_sakhal\config.cpp
StaticObj_Sign_Petropavlovsk,HouseNoDestruct,DZ\structures_sakhal\signs\settlements\Sign_Petropavlovsk.p3d,DZ\structures_sakhal\signs\settlements\Sign_Petropavlovsk.p3d,P:\DZ\structures_sakhal\config.cpp
StaticObj_Skilift_Rope_End,HouseNoDestruct,DZ\structures\Specific\Skilift\Skilift_Rope_End.p3d,DZ\structures\Specific\Skilift\Skilift_Rope_End.p3d,P:\DZ\structures\specific\config.cpp
StaticObj_Skilift_Rope_Middle,HouseNoDestruct,DZ\structures\Specific\Skilift\Skilift_Rope_Middle.p3d,DZ\structures\Specific\Skilift\Skilift_Rope_Middle.p3d,P:\DZ\structures\specific\config.cpp
StaticObj_Skilift_Rope_Start,HouseNoDestruct,DZ\structures\Specific\Skilift\Skilift_Rope_Start.p3d,DZ\structures\Specific\Skilift\Skilift_Rope_Start.p3d,P:\DZ\structures\specific\config.cpp
StaticObj_Skilift_Tower_End,HouseNoDestruct,DZ\structures\Specific\Skilift\Skilift_Tower_End.p3d,DZ\structures\Specific\Skilift\Skilift_Tower_End.p3d,P:\DZ\structures\specific\config.cpp
StaticObj_Skilift_Tower_Middle,HouseNoDestruct,DZ\structures\Specific\Skilift\Skilift_Tower_Middle.p3d,DZ\structures\Specific\Skilift\Skilift_Tower_Middle.p3d,P:\DZ\structures\specific\config.cpp
StaticObj_Skilift_Tower_Middle_Slope,HouseNoDestruct,DZ\structures\Specific\Skilift\Skilift_Tower_Middle_Slope.p3d,DZ\structures\Specific\Skilift\Skilift_Tower_Middle_Slope.p3d,P:\DZ\structures\specific\config.cpp
StaticObj_Skilift_Tower_Start,HouseNoDestruct,DZ\structures\Specific\Skilift\Skilift_Tower_Start.p3d,DZ\structures\Specific\Skilift\Skilift_Tower_Start.p3d,P:\DZ\structures\specific\config.cpp
StaticObj_Slum_Roof1,HouseNoDestruct,DZ\structures_bliss\Residential\Slums\Slum_Roof1.p3d,DZ\structures_bliss\Residential\Slums\Slum_Roof1.p3d,P:\DZ\structures_bliss\residential\config.cpp
StaticObj_Slum_Roof2,HouseNoDestruct,DZ\structures_bliss\Residential\Slums\Slum_Roof2.p3d,DZ\structures_bliss\Residential\Slums\Slum_Roof2.p3d,P:\DZ\structures_bliss\residential\config.cpp
StaticObj_Slum_Roof3,HouseNoDestruct,DZ\structures_bliss\Residential\Slums\Slum_Roof3.p3d,DZ\structures_bliss\Residential\Slums\Slum_Roof3.p3d,P:\DZ\structures_bliss\residential\config.cpp
StaticObj_Slum_Roof4,HouseNoDestruct,DZ\structures_bliss\Residential\Slums\Slum_Roof4.p3d,DZ\structures_bliss\Residential\Slums\Slum_Roof4.p3d,P:\DZ\structures_bliss\residential\config.cpp
StaticObj_Slum_Roof5,HouseNoDestruct,DZ\structures_bliss\Residential\Slums\Slum_Roof5.p3d,DZ\structures_bliss\Residential\Slums\Slum_Roof5.p3d,P:\DZ\structures_bliss\residential\config.cpp
StaticObj_Slum_Roof6,HouseNoDestruct,DZ\structures_bliss\Residential\Slums\Slum_Roof6.p3d,DZ\structures_bliss\Residential\Slums\Slum_Roof6.p3d,P:\DZ\structures_bliss\residential\config.cpp
StaticObj_Smokestack_Big_Ruin_Bottom,HouseNoDestruct,DZ\structures_bliss\Industrial\Smokestacks\Smokestack_Big_Ruin_Bottom.p3d,DZ\structures_bliss\Industrial\Smokestacks\Smokestack_Big_Ruin_Bottom.p3d,P:\DZ\structures_bliss\industrial\config.cpp
StaticObj_Smokestack_Big_Ruin_Low,HouseNoDestruct,DZ\structures_bliss\Industrial\Smokestacks\Smokestack_Big_Ruin_Low.p3d,DZ\structures_bliss\Industrial\Smokestacks\Smokestack_Big_Ruin_Low.p3d,P:\DZ\structures_bliss\industrial\config.cpp
StaticObj_Smokestack_Big_Ruin_Mid,HouseNoDestruct,DZ\structures_bliss\Industrial\Smokestacks\Smokestack_Big_Ruin_Mid.p3d,DZ\structures_bliss\Industrial\Smokestacks\Smokestack_Big_Ruin_Mid.p3d,P:\DZ\structures_bliss\industrial\config.cpp
StaticObj_Smokestack_Big_Ruin_Up,HouseNoDestruct,DZ\structures_bliss\Industrial\Smokestacks\Smokestack_Big_Ruin_Up.p3d,DZ\structures_bliss\Industrial\Smokestacks\Smokestack_Big_Ruin_Up.p3d,P:\DZ\structures_bliss\industrial\config.cpp
StaticObj_Sponge_01_F,HouseNoDestruct,DZ\structures\Residential\Medical\Sponge_01_F.p3d,DZ\structures\Residential\Medical\Sponge_01_F.p3d,P:\DZ\structures\residential\config.cpp
StaticObj_Statue_Enoch1,HouseNoDestruct,DZ\structures_bliss\Specific\Cultural\Statue_Enoch1.p3d,DZ\structures_bliss\Specific\Cultural\Statue_Enoch1.p3d,P:\DZ\structures_bliss\specific\config.cpp
StaticObj_Statue_General,HouseNoDestruct,DZ\structures\Specific\Statues\Statue_General.p3d,DZ\structures\Specific\Statues\Statue_General.p3d,P:\DZ\structures\specific\config.cpp
StaticObj_Stockyard_OreMound1,HouseNoDestruct,DZ\structures_sakhal\industrial\stockyard\Stockyard_OreMound1.p3d,DZ\structures_sakhal\industrial\stockyard\Stockyard_OreMound1.p3d,P:\DZ\structures_sakhal\config.cpp
StaticObj_Stockyard_OreMound2,HouseNoDestruct,DZ\structures_sakhal\industrial\stockyard\Stockyard_OreMound2.p3d,DZ\structures_sakhal\industrial\stockyard\Stockyard_OreMound2.p3d,P:\DZ\structures_sakhal\config.cpp
StaticObj_Stockyard_Rail,HouseNoDestruct,DZ\structures_sakhal\industrial\stockyard\Stockyard_Rail.p3d,DZ\structures_sakhal\industrial\stockyard\Stockyard_Rail.p3d,P:\DZ\structures_sakhal\config.cpp
StaticObj_Stretcher_Green,HouseNoDestruct,DZ\structures\Furniture\Beds\Stretcher_Green.p3d,DZ\structures\Furniture\Beds\Stretcher_Green.p3d,P:\DZ\structures\furniture\config.cpp
StaticObj_Stretcher_Green_Folded,HouseNoDestruct,DZ\structures\Furniture\Beds\Stretcher_Green_Folded.p3d,DZ\structures\Furniture\Beds\Stretcher_Green_Folded.p3d,P:\DZ\structures\furniture\config.cpp
StaticObj_Stretcher_Red,HouseNoDestruct,DZ\structures\Furniture\Beds\Stretcher_Red.p3d,DZ\structures\Furniture\Beds\Stretcher_Red.p3d,P:\DZ\structures\furniture\config.cpp
StaticObj_Stretcher_Red_Folded,HouseNoDestruct,DZ\structures\Furniture\Beds\Stretcher_Red_Folded.p3d,DZ\structures\Furniture\Beds\Stretcher_Red_Folded.p3d,P:\DZ\structures\furniture\config.cpp
StaticObj_Tank_Medium,HouseNoDestruct,DZ\structures\Industrial\Tanks\Tank_Medium.p3d,DZ\structures\Industrial\Tanks\Tank_Medium.p3d,P:\DZ\structures\industrial\config.cpp
StaticObj_Tank_Small_Gas,HouseNoDestruct,DZ\structures\Industrial\Tanks\Tank_Small_Gas.p3d,DZ\structures\Industrial\Tanks\Tank_Small_Gas.p3d,P:\DZ\structures\industrial\config.cpp
StaticObj_Tank_Small_Rusty,HouseNoDestruct,DZ\structures\Industrial\Tanks\Tank_Small_Rusty.p3d,DZ\structures\Industrial\Tanks\Tank_Small_Rusty.p3d,P:\DZ\structures\industrial\config.cpp
StaticObj_Tank_Small_White,HouseNoDestruct,DZ\structures\Industrial\Tanks\Tank_Small_White.p3d,DZ\structures\Industrial\Tanks\Tank_Small_White.p3d,P:\DZ\structures\industrial\config.cpp
StaticObj_Target_Concrete1,HouseNoDestruct,DZ\structures_bliss\Military\Training\Target_Concrete1.p3d,DZ\structures_bliss\Military\Training\Target_Concrete1.p3d,P:\DZ\structures_bliss\military\config.cpp
StaticObj_Target_Concrete2,HouseNoDestruct,DZ\structures_bliss\Military\Training\Target_Concrete2.p3d,DZ\structures_bliss\Military\Training\Target_Concrete2.p3d,P:\DZ\structures_bliss\military\config.cpp
StaticObj_Target_Concrete_Block,HouseNoDestruct,DZ\structures_bliss\Military\Training\Target_Concrete_Block.p3d,DZ\structures_bliss\Military\Training\Target_Concrete_Block.p3d,P:\DZ\structures_bliss\military\config.cpp
StaticObj_Target_Concrete_Ramp,HouseNoDestruct,DZ\structures_bliss\Military\Training\Target_Concrete_Ramp.p3d,DZ\structures_bliss\Military\Training\Target_Concrete_Ramp.p3d,P:\DZ\structures_bliss\military\config.cpp
StaticObj_Target_Support,HouseNoDestruct,DZ\structures_bliss\Military\Training\Target_Support.p3d,DZ\structures_bliss\Military\Training\Target_Support.p3d,P:\DZ\structures_bliss\military\config.cpp
StaticObj_Taxiway_0_2000,HouseNoDestruct,DZ\structures\Roads\Sidewalks\Taxiway_0 2000.p3d,DZ\structures\Roads\Sidewalks\Taxiway_0 2000.p3d,P:\DZ\structures\roads\config.cpp
StaticObj_Taxiway_10_100,HouseNoDestruct,DZ\structures\Roads\Sidewalks\Taxiway_10 100.p3d,DZ\structures\Roads\Sidewalks\Taxiway_10 100.p3d,P:\DZ\structures\roads\config.cpp
StaticObj_Taxiway_10_25,HouseNoDestruct,DZ\structures\Roads\Sidewalks\Taxiway_10 25.p3d,DZ\structures\Roads\Sidewalks\Taxiway_10 25.p3d,P:\DZ\structures\roads\config.cpp
StaticObj_Taxiway_10_50,HouseNoDestruct,DZ\structures\Roads\Sidewalks\Taxiway_10 50.p3d,DZ\structures\Roads\Sidewalks\Taxiway_10 50.p3d,P:\DZ\structures\roads\config.cpp
StaticObj_Taxiway_10_75,HouseNoDestruct,DZ\structures\Roads\Sidewalks\Taxiway_10 75.p3d,DZ\structures\Roads\Sidewalks\Taxiway_10 75.p3d,P:\DZ\structures\roads\config.cpp
StaticObj_Taxiway_12,HouseNoDestruct,DZ\structures\Roads\Sidewalks\Taxiway_12.p3d,DZ\structures\Roads\Sidewalks\Taxiway_12.p3d,P:\DZ\structures\roads\config.cpp
StaticObj_Taxiway_15_75,HouseNoDestruct,DZ\structures\Roads\Sidewalks\Taxiway_15 75.p3d,DZ\structures\Roads\Sidewalks\Taxiway_15 75.p3d,P:\DZ\structures\roads\config.cpp
StaticObj_Taxiway_1_1000,HouseNoDestruct,DZ\structures\Roads\Sidewalks\Taxiway_1 1000.p3d,DZ\structures\Roads\Sidewalks\Taxiway_1 1000.p3d,P:\DZ\structures\roads\config.cpp
