id,objectName,modelType,path,image,bboxStatus,dimensionsSource,dimensionsVisual,bboxMinVisual,bboxMaxVisual,bboxLinkedFromId,bboxLinkedFromObject,bboxLinkMethod,donorPath,donorImage,donorModelType,donorDimensionsVisual
dzobj_d707ze3lw2,Truck_01_Door_1_1_Orange,Config,dz/vehicles/wheeled/truck_01/proxy,images/vehicles/wheeled/truck_01/proxy/truck_01_door_1_1.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.1768500208854675,1.2540394067764282,1.0415305346250534]","[-0.18254625797271729,-0.009542584419250488,-0.027567312121391296]","[0.9943037629127502,1.2444968223571777,1.013963222503662]",dzobj_l2y2oenyfq,truck_01_door_1_1.p3d,image_token_path_family,dz/vehicles/wheeled/truck_01/proxy,images/vehicles/wheeled/truck_01/proxy/truck_01_door_1_1.p3d.jpg,Raw P3D,"[1.1768500208854675,1.2540394067764282,1.0415305346250534]"
dzobj_ddfnnsqig1,Truck_01_Door_1_1_OrangeRust,Config,dz/vehicles/wheeled/truck_01/proxy,images/vehicles/wheeled/truck_01/proxy/truck_01_door_1_1.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.1768500208854675,1.2540394067764282,1.0415305346250534]","[-0.18254625797271729,-0.009542584419250488,-0.027567312121391296]","[0.9943037629127502,1.2444968223571777,1.013963222503662]",dzobj_l2y2oenyfq,truck_01_door_1_1.p3d,image_token_path_family,dz/vehicles/wheeled/truck_01/proxy,images/vehicles/wheeled/truck_01/proxy/truck_01_door_1_1.p3d.jpg,Raw P3D,"[1.1768500208854675,1.2540394067764282,1.0415305346250534]"
dzobj_v5mjk5yi7a,Truck_01_Door_2_1,Config,dz/vehicles/wheeled/truck_01/proxy,images/vehicles/wheeled/truck_01/proxy/truck_01_door_2_1.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.1848732233047485,1.2606205642223358,1.0441135168075562]","[-1.0045734643936157,-0.01612374186515808,-0.021046042442321777]","[0.1802997589111328,1.2444968223571777,1.0230674743652344]",dzobj_simfxs13pm,truck_01_door_2_1.p3d,object_token_path_family,dz/vehicles/wheeled/truck_01/proxy,images/vehicles/wheeled/truck_01/proxy/truck_01_door_2_1.p3d.jpg,Raw P3D,"[1.1848732233047485,1.2606205642223358,1.0441135168075562]"
dzobj_p2g8em6vzq,Truck_01_Door_2_1_Blue,Config,dz/vehicles/wheeled/truck_01/proxy,images/vehicles/wheeled/truck_01/proxy/truck_01_door_2_1.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.1848732233047485,1.2606205642223358,1.0441135168075562]","[-1.0045734643936157,-0.01612374186515808,-0.021046042442321777]","[0.1802997589111328,1.2444968223571777,1.0230674743652344]",dzobj_simfxs13pm,truck_01_door_2_1.p3d,image_token_path_family,dz/vehicles/wheeled/truck_01/proxy,images/vehicles/wheeled/truck_01/proxy/truck_01_door_2_1.p3d.jpg,Raw P3D,"[1.1848732233047485,1.2606205642223358,1.0441135168075562]"
dzobj_7gekyhzvgd,Truck_01_Door_2_1_BlueRust,Config,dz/vehicles/wheeled/truck_01/proxy,images/vehicles/wheeled/truck_01/proxy/truck_01_door_2_1.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.1848732233047485,1.2606205642223358,1.0441135168075562]","[-1.0045734643936157,-0.01612374186515808,-0.021046042442321777]","[0.1802997589111328,1.2444968223571777,1.0230674743652344]",dzobj_simfxs13pm,truck_01_door_2_1.p3d,image_token_path_family,dz/vehicles/wheeled/truck_01/proxy,images/vehicles/wheeled/truck_01/proxy/truck_01_door_2_1.p3d.jpg,Raw P3D,"[1.1848732233047485,1.2606205642223358,1.0441135168075562]"
dzobj_a5ng7ukyza,Truck_01_Door_2_1_GreenRust,Config,dz/vehicles/wheeled/truck_01/proxy,images/vehicles/wheeled/truck_01/proxy/truck_01_door_2_1.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.1848732233047485,1.2606205642223358,1.0441135168075562]","[-1.0045734643936157,-0.01612374186515808,-0.021046042442321777]","[0.1802997589111328,1.2444968223571777,1.0230674743652344]",dzobj_simfxs13pm,truck_01_door_2_1.p3d,image_token_path_family,dz/vehicles/wheeled/truck_01/proxy,images/vehicles/wheeled/truck_01/proxy/truck_01_door_2_1.p3d.jpg,Raw P3D,"[1.1848732233047485,1.2606205642223358,1.0441135168075562]"
dzobj_9oevqxo5go,Truck_01_Door_2_1_Orange,Config,dz/vehicles/wheeled/truck_01/proxy,images/vehicles/wheeled/truck_01/proxy/truck_01_door_2_1.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.1848732233047485,1.2606205642223358,1.0441135168075562]","[-1.0045734643936157,-0.01612374186515808,-0.021046042442321777]","[0.1802997589111328,1.2444968223571777,1.0230674743652344]",dzobj_simfxs13pm,truck_01_door_2_1.p3d,image_token_path_family,dz/vehicles/wheeled/truck_01/proxy,images/vehicles/wheeled/truck_01/proxy/truck_01_door_2_1.p3d.jpg,Raw P3D,"[1.1848732233047485,1.2606205642223358,1.0441135168075562]"
dzobj_9j7xp24f4m,Truck_01_Door_2_1_OrangeRust,Config,dz/vehicles/wheeled/truck_01/proxy,images/vehicles/wheeled/truck_01/proxy/truck_01_door_2_1.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.1848732233047485,1.2606205642223358,1.0441135168075562]","[-1.0045734643936157,-0.01612374186515808,-0.021046042442321777]","[0.1802997589111328,1.2444968223571777,1.0230674743652344]",dzobj_simfxs13pm,truck_01_door_2_1.p3d,image_token_path_family,dz/vehicles/wheeled/truck_01/proxy,images/vehicles/wheeled/truck_01/proxy/truck_01_door_2_1.p3d.jpg,Raw P3D,"[1.1848732233047485,1.2606205642223358,1.0441135168075562]"
dzobj_m6hwk8dmpj,Truck_01_Hood,Config,dz/vehicles/wheeled/truck_01/proxy,images/vehicles/wheeled/truck_01/proxy/truck_01_hood.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.55793297290802,1.392702877521515,1.0406546294689178]","[-0.801453709602356,-0.7213319540023804,-0.9606525897979736]","[0.7564792633056641,0.6713709235191345,0.08000203967094421]",dzobj_chni6tcw4l,truck_01_hood.p3d,object_token_path_family,dz/vehicles/wheeled/truck_01/proxy,images/vehicles/wheeled/truck_01/proxy/truck_01_hood.p3d.jpg,Raw P3D,"[1.55793297290802,1.392702877521515,1.0406546294689178]"
dzobj_8eg70va60g,Truck_01_Hood_Blue,Config,dz/vehicles/wheeled/truck_01/proxy,images/vehicles/wheeled/truck_01/proxy/truck_01_hood.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.55793297290802,1.392702877521515,1.0406546294689178]","[-0.801453709602356,-0.7213319540023804,-0.9606525897979736]","[0.7564792633056641,0.6713709235191345,0.08000203967094421]",dzobj_chni6tcw4l,truck_01_hood.p3d,image_token_path_family,dz/vehicles/wheeled/truck_01/proxy,images/vehicles/wheeled/truck_01/proxy/truck_01_hood.p3d.jpg,Raw P3D,"[1.55793297290802,1.392702877521515,1.0406546294689178]"
dzobj_1vjcunxd1q,Truck_01_Hood_BlueRust,Config,dz/vehicles/wheeled/truck_01/proxy,images/vehicles/wheeled/truck_01/proxy/truck_01_hood.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.55793297290802,1.392702877521515,1.0406546294689178]","[-0.801453709602356,-0.7213319540023804,-0.9606525897979736]","[0.7564792633056641,0.6713709235191345,0.08000203967094421]",dzobj_chni6tcw4l,truck_01_hood.p3d,image_token_path_family,dz/vehicles/wheeled/truck_01/proxy,images/vehicles/wheeled/truck_01/proxy/truck_01_hood.p3d.jpg,Raw P3D,"[1.55793297290802,1.392702877521515,1.0406546294689178]"
dzobj_slg069gdl7,Truck_01_Hood_GreenRust,Config,dz/vehicles/wheeled/truck_01/proxy,images/vehicles/wheeled/truck_01/proxy/truck_01_hood.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.55793297290802,1.392702877521515,1.0406546294689178]","[-0.801453709602356,-0.7213319540023804,-0.9606525897979736]","[0.7564792633056641,0.6713709235191345,0.08000203967094421]",dzobj_chni6tcw4l,truck_01_hood.p3d,image_token_path_family,dz/vehicles/wheeled/truck_01/proxy,images/vehicles/wheeled/truck_01/proxy/truck_01_hood.p3d.jpg,Raw P3D,"[1.55793297290802,1.392702877521515,1.0406546294689178]"
dzobj_qu7c7rrsgm,Truck_01_Hood_Orange,Config,dz/vehicles/wheeled/truck_01/proxy,images/vehicles/wheeled/truck_01/proxy/truck_01_hood.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.55793297290802,1.392702877521515,1.0406546294689178]","[-0.801453709602356,-0.7213319540023804,-0.9606525897979736]","[0.7564792633056641,0.6713709235191345,0.08000203967094421]",dzobj_chni6tcw4l,truck_01_hood.p3d,image_token_path_family,dz/vehicles/wheeled/truck_01/proxy,images/vehicles/wheeled/truck_01/proxy/truck_01_hood.p3d.jpg,Raw P3D,"[1.55793297290802,1.392702877521515,1.0406546294689178]"
dzobj_9qn0ireujx,Truck_01_Hood_OrangeRust,Config,dz/vehicles/wheeled/truck_01/proxy,images/vehicles/wheeled/truck_01/proxy/truck_01_hood.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.55793297290802,1.392702877521515,1.0406546294689178]","[-0.801453709602356,-0.7213319540023804,-0.9606525897979736]","[0.7564792633056641,0.6713709235191345,0.08000203967094421]",dzobj_chni6tcw4l,truck_01_hood.p3d,image_token_path_family,dz/vehicles/wheeled/truck_01/proxy,images/vehicles/wheeled/truck_01/proxy/truck_01_hood.p3d.jpg,Raw P3D,"[1.55793297290802,1.392702877521515,1.0406546294689178]"
dzobj_y9wnq99r10,Truck_01_Wheel,Config,dz/vehicles/wheeled/truck_01/proxy,images/vehicles/wheeled/truck_01/proxy/truck_01_wheel.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.1683979630470276,1.090179979801178,1.4198381900787354]","[-0.26472944021224976,-0.5450899600982666,-0.8837661743164062]","[0.9036685228347778,0.5450900197029114,0.5360720157623291]",dzobj_vccvv7m3l9,truck_01_wheel.p3d,object_token_path_family,dz/vehicles/wheeled/truck_01/proxy,images/vehicles/wheeled/truck_01/proxy/truck_01_wheel.p3d.jpg,Raw P3D,"[1.1683979630470276,1.090179979801178,1.4198381900787354]"
dzobj_mf6flo68rp,Truck_01_Wheel_Ruined,Config,dz/vehicles/wheeled/truck_01/proxy,images/vehicles/wheeled/truck_01/proxy/truck_01_wheel_ruined.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.9102043807506561,1,1.282888948917389]","[-0.29301717877388,-0.5,-0.7828889489173889]","[0.6171872019767761,0.5,0.5]",dzobj_k2lp2bi3of,truck_01_wheel_ruined.p3d,object_token_path_family,dz/vehicles/wheeled/truck_01/proxy,images/vehicles/wheeled/truck_01/proxy/truck_01_wheel_ruined.p3d.jpg,Raw P3D,"[0.9102043807506561,1,1.282888948917389]"
dzobj_p017zhlrjc,Truck_01_WheelDouble,Config,dz/vehicles/wheeled/truck_01/proxy,images/vehicles/wheeled/truck_01/proxy/truck_01_wheeldouble.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.1201077699661255,0.9747965335845947,1.3234832882881165]","[-0.5029205679893494,-0.48410043120384216,-0.8227149248123169]","[0.6171872019767761,0.49069610238075256,0.5007683634757996]",dzobj_cks3sdt3k0,truck_01_wheeldouble.p3d,object_token_path_family,dz/vehicles/wheeled/truck_01/proxy,images/vehicles/wheeled/truck_01/proxy/truck_01_wheeldouble.p3d.jpg,Raw P3D,"[1.1201077699661255,0.9747965335845947,1.3234832882881165]"
dzobj_cl8z5iw2ab,Truck_01_WheelDouble_Ruined,Config,dz/vehicles/wheeled/truck_01/proxy,images/vehicles/wheeled/truck_01/proxy/truck_01_wheeldouble_ruined.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.0757043659687042,1.0064881443977356,1.2797972857952118]","[-0.4585171639919281,-0.5134252905845642,-0.7814274430274963]","[0.6171872019767761,0.4930628538131714,0.49836984276771545]",dzobj_2k5ac4tx1z,truck_01_wheeldouble_ruined.p3d,object_token_path_family,dz/vehicles/wheeled/truck_01/proxy,images/vehicles/wheeled/truck_01/proxy/truck_01_wheeldouble_ruined.p3d.jpg,Raw P3D,"[1.0757043659687042,1.0064881443977356,1.2797972857952118]"
dzobj_9wq8pjfchy,TrumpetParts,Config,dz/weapons/firearms/trumpet,images/weapons/firearms/trumpetparts.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.2767171673476696,0.6745285987854004,0.4391478821635246]","[-0.05032290145754814,-0.326700359582901,-0.38820552825927734]","[0.22639426589012146,0.3478282392024994,0.050942353904247284]",dzobj_xx98esm1h7,trumpet_parts.p3d,object_token_path_family,dz/weapons/firearms/trumpet,images/weapons/firearms/dzweaponsfirearmstrumpettrumpet_parts.p3d.jpg,Raw P3D,"[0.2767171673476696,0.6745285987854004,0.4391478821635246]"
dzobj_miukf72e0a,TTSKOBoots,Config,dz/characters/shoes,images/characters/shoes/ttskoboots/ttskoboots.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.49880287051200867,0.32545214891433716,0.4679378569126129]","[-0.14407911896705627,-0.009431928396224976,-0.19005340337753296]","[0.3547237515449524,0.3160202205181122,0.27788445353507996]",dzobj_md6zs21wsa,ttsko_boots_g.p3d,exact_image,dz/characters/shoes,images/characters/shoes/ttskoboots/ttskoboots.jpg,Raw P3D,"[0.49880287051200867,0.32545214891433716,0.4679378569126129]"
dzobj_1vw3w4jh5f,TTsKOJacket_Camo,Config,dz/characters/tops,images/characters/tops/ttskojacket_camo/ttskojacket_camo.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.9019445478916168,0.7099565099924803,0.8460588455200195]","[-0.41404855251312256,-0.01926778070628643,-0.2700827121734619]","[0.48789599537849426,0.6906887292861938,0.5759761333465576]",dzobj_2zno97g4mm,ttsko_jacket_g.p3d,exact_image,dz/characters/tops,images/characters/tops/ttskojacket_camo/ttskojacket_camo.jpg,Raw P3D,"[0.9019445478916168,0.7099565099924803,0.8460588455200195]"
dzobj_yh6asf9dei,TTSKOPants,Config,dz/characters/pants,images/characters/pants/ttskopants/ttskopants.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.8587801158428192,0.5982001549564302,0.6503476947546005]","[-0.37209832668304443,-0.005264592822641134,-0.19995065033435822]","[0.4866817891597748,0.5929355621337891,0.4503970444202423]",dzobj_lzdl9tbl2g,ttsko_pants_g.p3d,exact_image,dz/characters/pants,images/characters/pants/ttskopants/ttskopants.jpg,Raw P3D,"[0.8587801158428192,0.5982001549564302,0.6503476947546005]"
dzobj_pmmn3rfj8c,UKAssVest_Black,Config,dz/characters/vests,images/characters/vests/ukassvest_black/ukassvest_black.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.7527276575565338,0.496698547154665,0.6347792148590088]","[-0.447407066822052,-0.03742365911602974,-0.24823462963104248]","[0.3053205907344818,0.45927488803863525,0.3865445852279663]",dzobj_8u1rt4trxw,ukassvest_g.p3d,exact_image,dz/characters/vests,images/characters/vests/ukassvest_black/ukassvest_black.jpg,Raw P3D,"[0.7527276575565338,0.496698547154665,0.6347792148590088]"
dzobj_tnen68hwz0,UndergroundStash,Config,dz/gear/camping,images/gear/camping/undergroundstash.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.2597928047180176,0.4539603590965271,1.133795976638794]","[-0.6298964023590088,-0.22698017954826355,-0.566897988319397]","[0.6298964023590088,0.22698017954826355,0.566897988319397]",dzobj_r7mrmhm4j1,underground_stash.p3d,object_token_path_family,dz/gear/camping,images/gear/camping/underground_stash.p3d.jpg,Raw P3D,"[1.2597928047180176,0.4539603590965271,1.133795976638794]"
dzobj_xsnmrckmkl,UndergroundStashSnow,Config,dz/gear/camping,images/gear/camping/undergroundstashsnow.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.2597928047180176,0.4539603590965271,1.133795976638794]","[-0.6298964023590088,-0.22698017954826355,-0.566897988319397]","[0.6298964023590088,0.22698017954826355,0.566897988319397]",dzobj_a74nilzxus,underground_stash_snow.p3d,object_token_path_family,dz/gear/camping,images/gear/camping/underground_stash_snow.p3d.jpg,Raw P3D,"[1.2597928047180176,0.4539603590965271,1.133795976638794]"
dzobj_kouhosci1j,Ushanka_Black,Config,dz/characters/headgear,images/characters/headgear/ushanka_black/ushanka_black.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.37541237473487854,0.24727004766464233,0.15098504722118378]","[-0.3374328017234802,-0.12882626056671143,-0.008498013019561768]","[0.037979573011398315,0.11844378709793091,0.142487034201622]",dzobj_dugk3m8ryp,ushanka_ground.p3d,exact_image,dz/characters/headgear,images/characters/headgear/ushanka_black/ushanka_black.jpg,Raw P3D,"[0.37541237473487854,0.24727004766464233,0.15098504722118378]"
dzobj_wrru9spr0e,USMCJacket_Desert,Config,dz/characters/tops,images/characters/tops/usmcjacket_desert/usmcjacket_desert.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.9874210953712463,0.6458788439631462,0.8085496127605438]","[-0.4492530822753906,-0.025275640189647675,-0.24697664380073547]","[0.5381680130958557,0.6206032037734985,0.5615729689598083]",dzobj_5fwkhc2eo1,usmc_jacket_g.p3d,exact_image,dz/characters/tops,images/characters/tops/usmcjacket_desert/usmcjacket_desert.jpg,Raw P3D,"[0.9874210953712463,0.6458788439631462,0.8085496127605438]"
dzobj_znxkj918y8,USMCPants_Desert,Config,dz/characters/pants,images/characters/pants/usmcpants_desert/usmcpants_desert.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.7866179049015045,0.8136858642101288,0.6651884317398071]","[-0.39785462617874146,-0.015179961919784546,-0.3092953562736511]","[0.38876327872276306,0.7985059022903442,0.355893075466156]",dzobj_l3izvfmgl0,usmc_pants_g.p3d,exact_image,dz/characters/pants,images/characters/pants/usmcpants_desert/usmcpants_desert.jpg,Raw P3D,"[0.7866179049015045,0.8136858642101288,0.6651884317398071]"
dzobj_2syn8ykoxn,Vaccinium_summer,Config,dz/plants_bliss/clutter,images/plants_bliss/clutter/c_vaccinium_summer.p3d.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.8975498676300049,0.5792998671531677,1.776721715927124]","[-0.9487749338150024,-0.28964993357658386,-0.888360857963562]","[0.9487749338150024,0.28964993357658386,0.888360857963562]",dzobj_5nhbcntjpr,c_vaccinium_summer.p3d,exact_image,dz/plants_bliss/clutter,images/plants_bliss/clutter/c_vaccinium_summer.p3d.jpg,Raw P3D,"[1.8975498676300049,0.5792998671531677,1.776721715927124]"
dzobj_ftfdzzu88x,Vikhr,Config,dz/weapons/firearms/vss,images/weapons/firearms/vikhr.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.7428334653377533,0.4877238869667053,0.41821228712797165]","[-0.3404228389263153,-0.062050431966781616,-0.10462542623281479]","[0.402410626411438,0.4256734549999237,0.31358686089515686]",dzobj_we4rqrjch0,vikhr.p3d,object_token_path_family,dz/weapons/firearms/vss,images/weapons/firearms/dzweaponsfirearmsvssvikhr.p3d.jpg,Raw P3D,"[0.7428334653377533,0.4877238869667053,0.41821228712797165]"
dzobj_dt655eda3z,VitaminBottle,Config,dz/gear/medical,images/gear/medical/vitaminbottle.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.2573796957731247,0.24620097130537033,0.4167088493704796]","[-0.1864868551492691,-0.06701595336198807,-0.06974747031927109]","[0.07089284062385559,0.17918501794338226,0.3469613790512085]",dzobj_fnra3kzuvx,vitaminbottle.p3d,object_token_path_family,dz/gear/medical,images/gear/medical/vitaminbottle.p3d.jpg,Raw P3D,"[0.2573796957731247,0.24620097130537033,0.4167088493704796]"
dzobj_ktf5h3aqir,VSS,Config,dz/weapons/firearms/vss,images/weapons/firearms/vss.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.9256426393985748,0.4778117723762989,0.7018843442201614]","[-0.5054551362991333,-0.0521383173763752,-0.20000000298023224]","[0.42018750309944153,0.4256734549999237,0.5018843412399292]",dzobj_98i5by59nz,vss.p3d,object_token_path_family,dz/weapons/firearms/vss,images/weapons/firearms/dzweaponsfirearmsvssvss.p3d.jpg,Raw P3D,"[0.9256426393985748,0.4778117723762989,0.7018843442201614]"
dzobj_7fqk9s0qc2,Watchtower,Config,dz/gear/camping,images/gear/camping/watchtower.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[5.800000190734863,10.172725915908813,6.866000175476074]","[-2.9000000953674316,-0.5125000476837158,-2.9000000953674316]","[2.9000000953674316,9.660225868225098,3.9660000801086426]",dzobj_x0yvazinx3,watchtower.p3d,object_token_path_family,dz/gear/camping,images/gear/camping/watchtower.p3d.jpg,Raw P3D,"[5.800000190734863,10.172725915908813,6.866000175476074]"
dzobj_n3x32f25ou,WatchtowerKit,Config,dz/gear/camping,images/gear/camping/watchtowerkit.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[4.254850387573242,3.0529445111751556,4.110452175140381]","[-2.080277919769287,-0.46111950278282166,-2.0779411792755127]","[2.174572467803955,2.591825008392334,2.032510995864868]",dzobj_gn9bojx8pk,watchtower_kit.p3d,object_token_path_family,dz/gear/camping,images/gear/camping/watchtower_kit.p3d.jpg,Raw P3D,"[4.254850387573242,3.0529445111751556,4.110452175140381]"
dzobj_bvwjdblncw,WatchtowerKitPlacing,Config,dz/gear/camping,images/gear/camping/watchtowerkitplacing.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[4.2196550369262695,2.7805000245571136,4.276809930801392]","[-2.1193275451660156,-0.18867501616477966,-2.174572467803955]","[2.100327491760254,2.591825008392334,2.1022374629974365]",dzobj_c8mgrg0ace,watchtower_kit_placing.p3d,object_token_path_family,dz/gear/camping,images/gear/camping/watchtower_kit_placing.p3d.jpg,Raw P3D,"[4.2196550369262695,2.7805000245571136,4.276809930801392]"
dzobj_x4nt6kd37k,WaterBottle,Config,dz/gear/drinks,images/gear/drinks/waterbottle.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.17811274155974388,0.2730715274810791,0.4391478821635246]","[-0.12778984010219574,-0.1376989483833313,-0.38820552825927734]","[0.05032290145754814,0.1353725790977478,0.050942353904247284]",dzobj_8opfvy3sbs,waterbottle.p3d,object_token_path_family,dz/gear/drinks,images/gear/drinks/waterbottle.p3d.jpg,Raw P3D,"[0.17811274155974388,0.2730715274810791,0.4391478821635246]"
