id,objectName,modelType,path,image,category,searchTags,dimensionsSource,baseVariantKey,pathFamily,candidateStatus,candidateMethod,candidateConfidence,candidateCount,donorId,donorObjectName,donorPath,donorImage,donorDimensionsVisual,notes
dzobj_csp80v42gb,StaticObj_mudsakhal_7_100,Config,dz/structures_sakhal/roads/parts,images/structures_sakhal/roads/parts/staticobj_mudsakhal_7_100.jpg,structures_sakhal,,estimated_tags,mudsakhal 7 100,dz/structures_sakhal/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_oq6b3makng,StaticObj_PatrolBoat_Military_DE,Config,dz/structures_sakhal/wrecks,images/structures_sakhal/wrecks/staticobj_patrolboat_military_de.jpg,structures_sakhal,"sakhal, transport, vehicle, watercraft, wrecks",estimated_tags,patrolboat,dz/structures_sakhal/wrecks,candidate,base_key_path_family,high,1,dzobj_gruwhp22ql,patrolboat_military.p3d,dz/structures_sakhal/wrecks,images/structures_sakhal/wrecks/patrolboat_military.p3d.jpg,"[3.6518540382385254,7.5771644115448,10.549356460571289]",Candidate generated by variant-base linking heuristics.
dzobj_pif4nnvun5,StaticObj_Platform1_Stairs_Block,Config,dz/structures/residential/platforms,images/structures/residential/platforms/staticobj_platform1_stairs_block.jpg,structures,"platform, stairs, block, residential, building, structure, rectangle, small, foundation, construction",estimated_tags,platform1 stairs block,dz/structures/residential,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_gjaa28kxwm,StaticObj_quarrysakhal_1_1000,Config,dz/structures_sakhal/roads/parts,images/structures_sakhal/roads/parts/staticobj_quarrysakhal_1_1000.jpg,structures_sakhal,,estimated_tags,quarrysakhal 1 1000,dz/structures_sakhal/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_4rfra9h0po,StaticObj_quarrysakhal_10_100,Config,dz/structures_sakhal/roads/parts,images/structures_sakhal/roads/parts/staticobj_quarrysakhal_10_100.jpg,structures_sakhal,,estimated_tags,quarrysakhal 10 100,dz/structures_sakhal/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_alt0uwjf0e,StaticObj_quarrysakhal_10_25,Config,dz/structures_sakhal/roads/parts,images/structures_sakhal/roads/parts/staticobj_quarrysakhal_10_25.jpg,structures_sakhal,,estimated_tags,quarrysakhal 10 25,dz/structures_sakhal/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_xq85ou6wk9,StaticObj_quarrysakhal_10_50,Config,dz/structures_sakhal/roads/parts,images/structures_sakhal/roads/parts/staticobj_quarrysakhal_10_50.jpg,structures_sakhal,,estimated_tags,quarrysakhal 10 50,dz/structures_sakhal/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_hjp8p0dc3w,StaticObj_quarrysakhal_10_75,Config,dz/structures_sakhal/roads/parts,images/structures_sakhal/roads/parts/staticobj_quarrysakhal_10_75.jpg,structures_sakhal,,estimated_tags,quarrysakhal 10 75,dz/structures_sakhal/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_h782z99puj,StaticObj_quarrysakhal_12,Config,dz/structures_sakhal/roads/parts,images/structures_sakhal/roads/parts/staticobj_quarrysakhal_12.jpg,structures_sakhal,,estimated_tags,quarrysakhal 12,dz/structures_sakhal/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_20o3m6vydq,StaticObj_quarrysakhal_30_25,Config,dz/structures_sakhal/roads/parts,images/structures_sakhal/roads/parts/staticobj_quarrysakhal_30_25.jpg,structures_sakhal,,estimated_tags,quarrysakhal 30 25,dz/structures_sakhal/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_hqyxopd41l,StaticObj_quarrysakhal_6,Config,dz/structures_sakhal/roads/parts,images/structures_sakhal/roads/parts/staticobj_quarrysakhal_6.jpg,structures_sakhal,,estimated_tags,quarrysakhal 6,dz/structures_sakhal/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_4d1znnv7b1,StaticObj_quarrysakhal_6konec1,Config,dz/structures_sakhal/roads/parts,images/structures_sakhal/roads/parts/staticobj_quarrysakhal_6konec1.jpg,structures_sakhal,,estimated_tags,quarrysakhal 6konec1,dz/structures_sakhal/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_l57qmr4dnz,StaticObj_quarrysakhal_7_100,Config,dz/structures_sakhal/roads/parts,images/structures_sakhal/roads/parts/staticobj_quarrysakhal_7_100.jpg,structures_sakhal,,estimated_tags,quarrysakhal 7 100,dz/structures_sakhal/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_qzrhsmxybp,StaticObj_Road_Sidewalk_Stairs,Config,dz/structures_bliss/roads/sidewalks,images/structures_bliss/roads/sidewalks/staticobj_road_sidewalk_stairs.jpg,structures_bliss,,estimated_tags,road sidewalk stairs,dz/structures_bliss/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_279ngzc50j,StaticObj_Road_Sidewalk4_4m,Config,dz/structures_bliss/roads/sidewalks,images/structures_bliss/roads/sidewalks/staticobj_road_sidewalk4_4m.jpg,structures_bliss,,estimated_tags,road sidewalk4 4m,dz/structures_bliss/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_foagsxpjsa,StaticObj_Road_Sidewalk4_8m,Config,dz/structures_bliss/roads/sidewalks,images/structures_bliss/roads/sidewalks/staticobj_road_sidewalk4_8m.jpg,structures_bliss,,estimated_tags,road sidewalk4 8m,dz/structures_bliss/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_n5qi7ysu40,StaticObj_Road_Sidewalk4_Border_2m,Config,dz/structures_bliss/roads/sidewalks,images/structures_bliss/roads/sidewalks/staticobj_road_sidewalk4_border_2m.jpg,structures_bliss,,estimated_tags,road sidewalk4 border 2m,dz/structures_bliss/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_v2wjvb7xsh,StaticObj_Road_Sidewalk4_Border_4m,Config,dz/structures_bliss/roads/sidewalks,images/structures_bliss/roads/sidewalks/staticobj_road_sidewalk4_border_4m.jpg,structures_bliss,,estimated_tags,road sidewalk4 border 4m,dz/structures_bliss/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_4yw361mj4m,StaticObj_Road_Sidewalk4_Border_8m,Config,dz/structures_bliss/roads/sidewalks,images/structures_bliss/roads/sidewalks/staticobj_road_sidewalk4_border_8m.jpg,structures_bliss,,estimated_tags,road sidewalk4 border 8m,dz/structures_bliss/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_bjv74bj9lg,StaticObj_Road_Sidewalk4_Corner,Config,dz/structures_bliss/roads/sidewalks,images/structures_bliss/roads/sidewalks/staticobj_road_sidewalk4_corner.jpg,structures_bliss,,estimated_tags,road sidewalk4 corner,dz/structures_bliss/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_qgihyo4zw2,StaticObj_Road_Sidewalk4_Narrow_2m,Config,dz/structures_bliss/roads/sidewalks,images/structures_bliss/roads/sidewalks/staticobj_road_sidewalk4_narrow_2m.jpg,structures_bliss,,estimated_tags,road sidewalk4 narrow 2m,dz/structures_bliss/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_ljx54xc4wd,StaticObj_Road_Sidewalk4_Narrow_4m,Config,dz/structures_bliss/roads/sidewalks,images/structures_bliss/roads/sidewalks/staticobj_road_sidewalk4_narrow_4m.jpg,structures_bliss,,estimated_tags,road sidewalk4 narrow 4m,dz/structures_bliss/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_b3i7ajpbqq,StaticObj_Road_Sidewalk4_Narrow_8m,Config,dz/structures_bliss/roads/sidewalks,images/structures_bliss/roads/sidewalks/staticobj_road_sidewalk4_narrow_8m.jpg,structures_bliss,,estimated_tags,road sidewalk4 narrow 8m,dz/structures_bliss/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_xtfu3epgi2,StaticObj_Road_Sidewalk5_Narrow,Config,dz/structures_bliss/roads/sidewalks,images/structures_bliss/roads/sidewalks/staticobj_road_sidewalk5_narrow.jpg,structures_bliss,,estimated_tags,road sidewalk5 narrow,dz/structures_bliss/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_bhr0pogwkt,StaticObj_Road_Sidewalk5_Narrow_Corner,Config,dz/structures_bliss/roads/sidewalks,images/structures_bliss/roads/sidewalks/staticobj_road_sidewalk5_narrow_corner.jpg,structures_bliss,,estimated_tags,road sidewalk5 narrow corner,dz/structures_bliss/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_a6qmnplt1a,StaticObj_Road_Sidewalk5_Wide,Config,dz/structures_bliss/roads/sidewalks,images/structures_bliss/roads/sidewalks/staticobj_road_sidewalk5_wide.jpg,structures_bliss,,estimated_tags,road sidewalk5 wide,dz/structures_bliss/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_hy2ql2239x,StaticObj_Road_Sidewalk5_Wide_Corner,Config,dz/structures_bliss/roads/sidewalks,images/structures_bliss/roads/sidewalks/staticobj_road_sidewalk5_wide_corner.jpg,structures_bliss,,estimated_tags,road sidewalk5 wide corner,dz/structures_bliss/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_3r4nk823y6,StaticObj_Road_sinkhole_sila,Config,dz/structures_bliss/roads/sinkhole,images/structures_bliss/roads/sinkhole/staticobj_road_sinkhole_sila.jpg,structures_bliss,,estimated_tags,road sinkhole sila,dz/structures_bliss/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_uovp84ymv0,StaticObj_Roads_Partasf1_0_2000,Config,dz/structures/roads/parts,images/structures/roads/parts/staticobj_roads_partasf1_0_2000.jpg,structures,"road, asphalt, asf1, segment, paved",estimated_tags,roads partasf1 0 2000,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_xp7vcef1g3,StaticObj_Roads_Partasf1_1_1000,Config,dz/structures/roads/parts,images/structures/roads/parts/staticobj_roads_partasf1_1_1000.jpg,structures,"road, asphalt, asf1, segment, paved",estimated_tags,roads partasf1 1 1000,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_3r5wvdl2xj,StaticObj_Roads_Partasf1_10_100,Config,dz/structures/roads/parts,images/structures/roads/parts/staticobj_roads_partasf1_10_100.jpg,structures,"road, asphalt, asf1, segment, paved",estimated_tags,roads partasf1 10 100,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_foa5zmucus,StaticObj_Roads_Partasf1_10_25,Config,dz/structures/roads/parts,images/structures/roads/parts/staticobj_roads_partasf1_10_25.jpg,structures,"road, asphalt, asf1, segment, paved",estimated_tags,roads partasf1 10 25,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_fv0z0a0beg,StaticObj_Roads_Partasf1_10_50,Config,dz/structures/roads/parts,images/structures/roads/parts/staticobj_roads_partasf1_10_50.jpg,structures,"road, asphalt, asf1, segment, paved",estimated_tags,roads partasf1 10 50,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_11pvd2ancy,StaticObj_Roads_Partasf1_10_75,Config,dz/structures/roads/parts,images/structures/roads/parts/staticobj_roads_partasf1_10_75.jpg,structures,"road, asphalt, asf1, segment, paved",estimated_tags,roads partasf1 10 75,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_pl7m1qiygt,StaticObj_Roads_Partasf1_12,Config,dz/structures/roads/parts,images/structures/roads/parts/staticobj_roads_partasf1_12.jpg,structures,"road, asphalt, asf1, segment, paved",estimated_tags,roads partasf1 12,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_7mw9858s9w,StaticObj_Roads_Partasf1_15_75,Config,dz/structures/roads/parts,images/structures/roads/parts/staticobj_roads_partasf1_15_75.jpg,structures,"road, asphalt, asf1, segment, paved",estimated_tags,roads partasf1 15 75,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_ayc4e174jh,StaticObj_Roads_Partasf1_22_50,Config,dz/structures/roads/parts,images/structures/roads/parts/staticobj_roads_partasf1_22_50.jpg,structures,"road, asphalt, asf1, segment, paved",estimated_tags,roads partasf1 22 50,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_icd8emc7ue,StaticObj_Roads_Partasf1_25,Config,dz/structures/roads/parts,images/structures/roads/parts/staticobj_roads_partasf1_25.jpg,structures,"road, asphalt, asf1, segment, paved",estimated_tags,roads partasf1 25,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_rvr971agke,StaticObj_Roads_Partasf1_30_25,Config,dz/structures/roads/parts,images/structures/roads/parts/staticobj_roads_partasf1_30_25.jpg,structures,"road, asphalt, asf1, segment, paved",estimated_tags,roads partasf1 30 25,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_8yv3kb6cva,StaticObj_Roads_Partasf1_6,Config,dz/structures/roads/parts,images/structures/roads/parts/staticobj_roads_partasf1_6.jpg,structures,"road, asphalt, asf1, segment, paved",estimated_tags,roads partasf1 6,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_d0jhaq557n,StaticObj_Roads_Partasf1_6_crosswalk,Config,dz/structures/roads/parts,images/structures/roads/parts/staticobj_roads_partasf1_6_crosswalk.jpg,structures,"road, asphalt, asf1, segment, paved, crosswalk, crossing",estimated_tags,roads partasf1 6 crosswalk,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_z5t7zd300x,StaticObj_Roads_Partasf1_60_10,Config,dz/structures/roads/parts,images/structures/roads/parts/staticobj_roads_partasf1_60_10.jpg,structures,"road, asphalt, asf1, segment, paved",estimated_tags,roads partasf1 60 10,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_nn5yn85zxa,StaticObj_Roads_Partasf1_6konec,Config,dz/structures/roads/parts,images/structures/roads/parts/staticobj_roads_partasf1_6konec.jpg,structures,"road, asphalt, asf1, segment, paved, end, termination",estimated_tags,roads partasf1 6konec,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_ndsw4gjoym,StaticObj_Roads_Partasf1_7_100,Config,dz/structures/roads/parts,images/structures/roads/parts/staticobj_roads_partasf1_7_100.jpg,structures,"road, asphalt, asf1, segment, paved",estimated_tags,roads partasf1 7 100,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_r5v3zs4pp2,StaticObj_Roads_Partasf2_0_2000,Config,dz/structures/roads/parts,images/structures/roads/parts/staticobj_roads_partasf2_0_2000.jpg,structures,"road, asphalt, asf2, segment, paved",estimated_tags,roads partasf2 0 2000,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_7rq4y7xe0o,StaticObj_Roads_Partasf2_1_1000,Config,dz/structures/roads/parts,images/structures/roads/parts/staticobj_roads_partasf2_1_1000.jpg,structures,"road, asphalt, asf2, segment, paved",estimated_tags,roads partasf2 1 1000,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_n4jdipsg3d,StaticObj_Roads_Partasf2_10_100,Config,dz/structures/roads/parts,images/structures/roads/parts/staticobj_roads_partasf2_10_100.jpg,structures,"road, asphalt, asf2, segment, paved",estimated_tags,roads partasf2 10 100,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_lw67kx3zsf,StaticObj_Roads_Partasf2_10_25,Config,dz/structures/roads/parts,images/structures/roads/parts/staticobj_roads_partasf2_10_25.jpg,structures,"road, asphalt, asf2, segment, paved",estimated_tags,roads partasf2 10 25,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_i5zqomv9sp,StaticObj_Roads_Partasf2_10_50,Config,dz/structures/roads/parts,images/structures/roads/parts/staticobj_roads_partasf2_10_50.jpg,structures,"road, asphalt, asf2, segment, paved",estimated_tags,roads partasf2 10 50,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_rzu74fgqvz,StaticObj_Roads_Partasf2_10_75,Config,dz/structures/roads/parts,images/structures/roads/parts/staticobj_roads_partasf2_10_75.jpg,structures,"road, asphalt, asf2, segment, paved",estimated_tags,roads partasf2 10 75,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_1wih07y2x3,StaticObj_Roads_Partasf2_12,Config,dz/structures/roads/parts,images/structures/roads/parts/staticobj_roads_partasf2_12.jpg,structures,"road, asphalt, asf2, segment, paved",estimated_tags,roads partasf2 12,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
