class_name,file_path,model_type,proposed_tags
sedan_02.p3d,database/vehicles/wheeled/Sedan_02/objects.json,Raw P3D,"car, sarka, transport, vehicle, vehicles, wheeled"
Sedan_02_Grey,database/vehicles/wheeled/Sedan_02/objects.json,Config,"car, sarka, transport, vehicle, vehicles, wheeled"
Sedan_02_Red,database/vehicles/wheeled/Sedan_02/objects.json,Config,"car, sarka, transport, vehicle, vehicles, wheeled"
Sedan_02_Wheel,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"car, sarka, transport, vehicle, vehicles, wheeled"
Sedan_02_Wheel_Ruined,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"car, transport, vehicle, vehicles, wheeled"
Sedan_02_Door_1_1,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"access, car, entry, front, left, sarka, transport, vehicle, vehicles, wheeled"
Sedan_02_Door_2_1,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"access, car, entry, front, right, sarka, transport, vehicle, vehicles, wheeled"
Sedan_02_Door_1_2,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"access, car, entry, left, rear, sarka, transport, vehicle, vehicles, wheeled"
Sedan_02_Door_2_2,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"access, car, entry, rear, right, sarka, transport, vehicle, vehicles, wheeled"
Sedan_02_Hood,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"car, sarka, transport, vehicle, vehicles, wheeled"
Sedan_02_Trunk,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"access, car, door, entry, sarka, transport, vehicle, vehicles, wheeled"
ProxySedan_02_Wheel,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"car, transport, vehicle, vehicles, wheeled"
ProxySedan_02_Wheel_ruined,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"car, transport, vehicle, vehicles, wheeled"
ProxySedan_02_Door_1_1,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"access, car, entry, transport, vehicle, vehicles, wheeled"
ProxySedan_02_Door_2_1,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"access, car, entry, transport, vehicle, vehicles, wheeled"
ProxySedan_02_Door_1_2,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"access, car, entry, transport, vehicle, vehicles, wheeled"
ProxySedan_02_Door_2_2,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"access, car, entry, transport, vehicle, vehicles, wheeled"
ProxySedan_02_Hood,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"car, transport, vehicle, vehicles, wheeled"
ProxySedan_02_Trunk,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"car, transport, vehicle, vehicles, wheeled"
sedan_02_door_1_1.p3d,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Raw P3D,"access, car, entry, front, left, sarka, transport, vehicle, vehicles, wheeled"
sedan_02_door_1_2.p3d,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Raw P3D,"access, car, entry, left, rear, sarka, transport, vehicle, vehicles, wheeled"
sedan_02_door_2_1.p3d,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Raw P3D,"access, car, entry, front, right, sarka, transport, vehicle, vehicles, wheeled"
sedan_02_door_2_2.p3d,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Raw P3D,"access, car, entry, rear, right, sarka, transport, vehicle, vehicles, wheeled"
sedan_02_engine.p3d,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Raw P3D,"car, transport, vehicle, vehicles, wheeled"
sedan_02_engine_aban.p3d,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Raw P3D,"car, transport, vehicle, vehicles, wheeled"
sedan_02_glass1.p3d,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Raw P3D,"car, transport, vehicle, vehicles, wheeled"
sedan_02_glass2.p3d,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Raw P3D,"car, transport, vehicle, vehicles, wheeled"
sedan_02_hood.p3d,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Raw P3D,"car, sarka, transport, vehicle, vehicles, wheeled"
sedan_02_interior.p3d,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Raw P3D,"car, transport, vehicle, vehicles, wheeled"
sedan_02_interior_glass.p3d,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Raw P3D,"car, transport, vehicle, vehicles, wheeled"
sedan_02_interior_old.p3d,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Raw P3D,"car, transport, vehicle, vehicles, wheeled"
sedan_02_trunk.p3d,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Raw P3D,"access, car, door, entry, sarka, transport, vehicle, vehicles, wheeled"
sedan_02_wheel.p3d,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Raw P3D,"car, sarka, transport, vehicle, vehicles, wheeled"
sedan_02_wheel_ruined.p3d,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Raw P3D,"car, transport, vehicle, vehicles, wheeled"
Sedan_02_Door_1_1_Grey,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"access, car, entry, front, left, sarka, transport, vehicle, vehicles, wheeled"
Sedan_02_Door_1_1_GreyRust,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"access, car, entry, front, left, sarka, transport, vehicle, vehicles, wheeled"
Sedan_02_Door_1_1_Red,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"access, car, entry, front, left, sarka, transport, vehicle, vehicles, wheeled"
Sedan_02_Door_1_1_RedRust,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"access, car, entry, front, left, sarka, transport, vehicle, vehicles, wheeled"
Sedan_02_Door_1_1_YellowRust,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"access, car, entry, front, left, sarka, transport, vehicle, vehicles, wheeled"
Sedan_02_Door_1_2_Grey,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"access, car, entry, left, rear, sarka, transport, vehicle, vehicles, wheeled"
Sedan_02_Door_1_2_GreyRust,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"access, car, entry, left, rear, sarka, transport, vehicle, vehicles, wheeled"
Sedan_02_Door_1_2_Red,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"access, car, entry, left, rear, sarka, transport, vehicle, vehicles, wheeled"
Sedan_02_Door_1_2_RedRust,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"access, car, entry, left, rear, sarka, transport, vehicle, vehicles, wheeled"
Sedan_02_Door_1_2_YellowRust,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"access, car, entry, left, rear, sarka, transport, vehicle, vehicles, wheeled"
Sedan_02_Door_2_1_Grey,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"access, car, entry, front, right, sarka, transport, vehicle, vehicles, wheeled"
Sedan_02_Door_2_1_GreyRust,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"access, car, entry, front, right, sarka, transport, vehicle, vehicles, wheeled"
Sedan_02_Door_2_1_Red,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"access, car, entry, front, right, sarka, transport, vehicle, vehicles, wheeled"
Sedan_02_Door_2_1_RedRust,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"access, car, entry, front, right, sarka, transport, vehicle, vehicles, wheeled"
Sedan_02_Door_2_1_YellowRust,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"access, car, entry, front, right, sarka, transport, vehicle, vehicles, wheeled"
Sedan_02_Door_2_2_Grey,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"access, car, entry, rear, right, sarka, transport, vehicle, vehicles, wheeled"
Sedan_02_Door_2_2_GreyRust,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"access, car, entry, rear, right, sarka, transport, vehicle, vehicles, wheeled"
Sedan_02_Door_2_2_Red,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"access, car, entry, rear, right, sarka, transport, vehicle, vehicles, wheeled"
Sedan_02_Door_2_2_RedRust,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"access, car, entry, rear, right, sarka, transport, vehicle, vehicles, wheeled"
Sedan_02_Door_2_2_YellowRust,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"access, car, entry, rear, right, sarka, transport, vehicle, vehicles, wheeled"
Sedan_02_Hood_Grey,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"car, sarka, transport, vehicle, vehicles, wheeled"
Sedan_02_Hood_GreyRust,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"car, sarka, transport, vehicle, vehicles, wheeled"
Sedan_02_Hood_Red,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"car, sarka, transport, vehicle, vehicles, wheeled"
Sedan_02_Hood_RedRust,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"car, sarka, transport, vehicle, vehicles, wheeled"
Sedan_02_Hood_YellowRust,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"car, sarka, transport, vehicle, vehicles, wheeled"
Sedan_02_Trunk_Grey,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"access, car, door, entry, sarka, transport, vehicle, vehicles, wheeled"
Sedan_02_Trunk_GreyRust,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"access, car, door, entry, sarka, transport, vehicle, vehicles, wheeled"
Sedan_02_Trunk_Red,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"access, car, door, entry, sarka, transport, vehicle, vehicles, wheeled"
Sedan_02_Trunk_RedRust,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"access, car, door, entry, sarka, transport, vehicle, vehicles, wheeled"
Sedan_02_Trunk_YellowRust,database/vehicles/wheeled/Sedan_02/proxy/objects.json,Config,"access, car, door, entry, sarka, transport, vehicle, vehicles, wheeled"
transitbus.p3d,database/vehicles/wheeled/TransitBus/objects.json,Raw P3D,"car, transport, vehicle, vehicles, wheeled, ikarus"
transitbus_big.p3d,database/vehicles/wheeled/TransitBus/objects.json,Raw P3D,"car, transport, vehicle, vehicles, wheeled, ikarus"
ProxyIkarusWheel,database/vehicles/wheeled/TransitBus/proxy/objects.json,Config,"car, transitbus, transport, vehicle, vehicles, wheeled"
ProxyIkarusWheel_destroyed,database/vehicles/wheeled/TransitBus/proxy/objects.json,Config,"car, transitbus, transport, vehicle, vehicles, wheeled"
ProxyIkarusWheel_rear,database/vehicles/wheeled/TransitBus/proxy/objects.json,Config,"car, transitbus, transport, vehicle, vehicles, wheeled"
ProxyIkarusWheel_rear_destroyed,database/vehicles/wheeled/TransitBus/proxy/objects.json,Config,"car, transitbus, transport, vehicle, vehicles, wheeled"
ProxyikarusHood,database/vehicles/wheeled/TransitBus/proxy/objects.json,Config,"car, transitbus, transport, vehicle, vehicles, wheeled"
ProxyIkarusDoors_Left,database/vehicles/wheeled/TransitBus/proxy/objects.json,Config,"car, transitbus, transport, vehicle, vehicles, wheeled"
ProxyIkarusDoors_Right,database/vehicles/wheeled/TransitBus/proxy/objects.json,Config,"car, transitbus, transport, vehicle, vehicles, wheeled"
ikarusdetails.p3d,database/vehicles/wheeled/TransitBus/proxy/objects.json,Raw P3D,"car, transitbus, transport, vehicle, vehicles, wheeled"
ikarusdoors_left.p3d,database/vehicles/wheeled/TransitBus/proxy/objects.json,Raw P3D,"car, transitbus, transport, vehicle, vehicles, wheeled"
ikarusdoors_right.p3d,database/vehicles/wheeled/TransitBus/proxy/objects.json,Raw P3D,"car, transitbus, transport, vehicle, vehicles, wheeled"
ikarushood.p3d,database/vehicles/wheeled/TransitBus/proxy/objects.json,Raw P3D,"car, transitbus, transport, vehicle, vehicles, wheeled"
ikarusinterior.p3d,database/vehicles/wheeled/TransitBus/proxy/objects.json,Raw P3D,"car, transitbus, transport, vehicle, vehicles, wheeled"
ikaruswheel.p3d,database/vehicles/wheeled/TransitBus/proxy/objects.json,Raw P3D,"car, transitbus, transport, vehicle, vehicles, wheeled"
ikaruswheel_destroyed.p3d,database/vehicles/wheeled/TransitBus/proxy/objects.json,Raw P3D,"car, transitbus, transport, vehicle, vehicles, wheeled"
ikaruswheel_rear.p3d,database/vehicles/wheeled/TransitBus/proxy/objects.json,Raw P3D,"car, transitbus, transport, vehicle, vehicles, wheeled"
ikaruswheel_rear_destroyed.p3d,database/vehicles/wheeled/TransitBus/proxy/objects.json,Raw P3D,"car, transitbus, transport, vehicle, vehicles, wheeled"
transitbus_glass1.p3d,database/vehicles/wheeled/TransitBus/proxy/objects.json,Raw P3D,"car, transport, vehicle, vehicles, wheeled"
transitbus_glass2.p3d,database/vehicles/wheeled/TransitBus/proxy/objects.json,Raw P3D,"car, transport, vehicle, vehicles, wheeled"
transitbus_glassparts.p3d,database/vehicles/wheeled/TransitBus/proxy/objects.json,Raw P3D,"car, transport, vehicle, vehicles, wheeled"
ikarusdetails.p3d,database/vehicles/wheeled/TransitBus/proxy_big/objects.json,Raw P3D,"big, car, transitbus, transport, vehicle, vehicles, wheeled"
ikarusdoors_left.p3d,database/vehicles/wheeled/TransitBus/proxy_big/objects.json,Raw P3D,"big, car, transitbus, transport, vehicle, vehicles, wheeled"
ikarusdoors_right.p3d,database/vehicles/wheeled/TransitBus/proxy_big/objects.json,Raw P3D,"big, car, transitbus, transport, vehicle, vehicles, wheeled"
ikarushood.p3d,database/vehicles/wheeled/TransitBus/proxy_big/objects.json,Raw P3D,"big, car, transitbus, transport, vehicle, vehicles, wheeled"
ikarusinterior.p3d,database/vehicles/wheeled/TransitBus/proxy_big/objects.json,Raw P3D,"big, car, transitbus, transport, vehicle, vehicles, wheeled"
ikaruswheel.p3d,database/vehicles/wheeled/TransitBus/proxy_big/objects.json,Raw P3D,"big, car, transitbus, transport, vehicle, vehicles, wheeled"
ikaruswheel_destroyed.p3d,database/vehicles/wheeled/TransitBus/proxy_big/objects.json,Raw P3D,"big, car, transitbus, transport, vehicle, vehicles, wheeled"
ikaruswheel_rear.p3d,database/vehicles/wheeled/TransitBus/proxy_big/objects.json,Raw P3D,"big, car, transitbus, transport, vehicle, vehicles, wheeled"
ikaruswheel_rear_destroyed.p3d,database/vehicles/wheeled/TransitBus/proxy_big/objects.json,Raw P3D,"big, car, transitbus, transport, vehicle, vehicles, wheeled"
transitbus_glass1.p3d,database/vehicles/wheeled/TransitBus/proxy_big/objects.json,Raw P3D,"big, car, transport, vehicle, vehicles, wheeled"
transitbus_glass2.p3d,database/vehicles/wheeled/TransitBus/proxy_big/objects.json,Raw P3D,"big, car, transport, vehicle, vehicles, wheeled"
transitbus_glassparts.p3d,database/vehicles/wheeled/TransitBus/proxy_big/objects.json,Raw P3D,"big, car, transport, vehicle, vehicles, wheeled"
Truck_01_Covered,database/vehicles/wheeled/Truck_01/objects.json,Config,"car, m3s, transport, vehicle, vehicles, wheeled"
Truck_01_Chassis,database/vehicles/wheeled/Truck_01/objects.json,Config,"car, m3s, transport, vehicle, vehicles, wheeled"
Truck_01_Cargo,database/vehicles/wheeled/Truck_01/objects.json,Config,"car, m3s, transport, vehicle, vehicles, wheeled"
truck_01_cargo.p3d,database/vehicles/wheeled/Truck_01/objects.json,Raw P3D,"car, m3s, transport, vehicle, vehicles, wheeled"
truck_01_chassis.p3d,database/vehicles/wheeled/Truck_01/objects.json,Raw P3D,"car, m3s, transport, vehicle, vehicles, wheeled"
truck_01_command.p3d,database/vehicles/wheeled/Truck_01/objects.json,Raw P3D,"car, transport, vehicle, vehicles, wheeled"
truck_01_covered.p3d,database/vehicles/wheeled/Truck_01/objects.json,Raw P3D,"car, m3s, transport, vehicle, vehicles, wheeled"
Truck_01_Covered_Blue,database/vehicles/wheeled/Truck_01/objects.json,Config,"car, m3s, transport, vehicle, vehicles, wheeled"
Truck_01_Covered_Orange,database/vehicles/wheeled/Truck_01/objects.json,Config,"car, m3s, transport, vehicle, vehicles, wheeled"
Truck_01_Wheel,database/vehicles/wheeled/Truck_01/proxy/objects.json,Config,"car, m3s, transport, vehicle, vehicles, wheeled"
Truck_01_Wheel_Ruined,database/vehicles/wheeled/Truck_01/proxy/objects.json,Config,"car, transport, vehicle, vehicles, wheeled"
Truck_01_WheelDouble,database/vehicles/wheeled/Truck_01/proxy/objects.json,Config,"car, dual, m3s, transport, vehicle, vehicles, wheeled"
Truck_01_WheelDouble_Ruined,database/vehicles/wheeled/Truck_01/proxy/objects.json,Config,"car, transport, vehicle, vehicles, wheeled"
Truck_01_Door_1_1,database/vehicles/wheeled/Truck_01/proxy/objects.json,Config,"access, car, entry, left, m3s, transport, vehicle, vehicles, wheeled"
Truck_01_Door_2_1,database/vehicles/wheeled/Truck_01/proxy/objects.json,Config,"access, car, entry, m3s, right, transport, vehicle, vehicles, wheeled"
Truck_01_Hood,database/vehicles/wheeled/Truck_01/proxy/objects.json,Config,"car, m3s, transport, vehicle, vehicles, wheeled"
ProxyTruck_01_Wheel,database/vehicles/wheeled/Truck_01/proxy/objects.json,Config,"car, transport, vehicle, vehicles, wheeled"
ProxyTruck_01_Wheel_ruined,database/vehicles/wheeled/Truck_01/proxy/objects.json,Config,"car, transport, vehicle, vehicles, wheeled"
ProxyTruck_01_WheelDouble,database/vehicles/wheeled/Truck_01/proxy/objects.json,Config,"car, transport, vehicle, vehicles, wheeled"
ProxyTruck_01_WheelDouble_ruined,database/vehicles/wheeled/Truck_01/proxy/objects.json,Config,"car, transport, vehicle, vehicles, wheeled"
ProxyTruck_01_Door_1_1,database/vehicles/wheeled/Truck_01/proxy/objects.json,Config,"access, car, entry, transport, vehicle, vehicles, wheeled"
ProxyTruck_01_Door_2_1,database/vehicles/wheeled/Truck_01/proxy/objects.json,Config,"access, car, entry, transport, vehicle, vehicles, wheeled"
